UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
24069	-	-	Exome variant call file (gnomAD) (VCF) indices	Exome variant call file (gnomAD) (VCF) indices (UKB data field 24069)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24100	-	-	LV end diastolic volume	LV end diastolic volume (UKB data field 24100)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24101	-	-	LV end systolic volume	LV end systolic volume (UKB data field 24101)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24102	-	-	LV stroke volume	LV stroke volume (UKB data field 24102)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24103	-	-	LV ejection fraction	LV ejection fraction (UKB data field 24103)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24104	-	-	LV cardiac output	LV cardiac output (UKB data field 24104)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24105	-	-	LV myocardial mass	LV myocardial mass (UKB data field 24105)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24106	-	-	RV end diastolic volume	RV end diastolic volume (UKB data field 24106)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24107	-	-	RV end systolic volume	RV end systolic volume (UKB data field 24107)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24108	-	-	RV stroke volume	RV stroke volume (UKB data field 24108)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24109	-	-	RV ejection fraction	RV ejection fraction (UKB data field 24109)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24110	-	-	LA maximum volume	LA maximum volume (UKB data field 24110)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24111	-	-	LA minimum volume	LA minimum volume (UKB data field 24111)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24112	-	-	LA stroke volume	LA stroke volume (UKB data field 24112)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24113	-	-	LA ejection fraction	LA ejection fraction (UKB data field 24113)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24114	-	-	RA maximum volume	RA maximum volume (UKB data field 24114)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24115	-	-	RA minimum volume	RA minimum volume (UKB data field 24115)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24116	-	-	RA stroke volume	RA stroke volume (UKB data field 24116)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24117	-	-	RA ejection fraction	RA ejection fraction (UKB data field 24117)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24118	-	-	Ascending aorta maximum area	Ascending aorta maximum area (UKB data field 24118)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24119	-	-	Ascending aorta minimum area	Ascending aorta minimum area (UKB data field 24119)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24120	-	-	Ascending aorta distensibility	Ascending aorta distensibility (UKB data field 24120)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24121	-	-	Descending aorta maximum area	Descending aorta maximum area (UKB data field 24121)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24122	-	-	Descending aorta minimum area	Descending aorta minimum area (UKB data field 24122)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24123	-	-	Descending aorta distensibility	Descending aorta distensibility (UKB data field 24123)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24124	-	-	LV mean myocardial wall thickness AHA 1	LV mean myocardial wall thickness AHA 1 (UKB data field 24124)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24125	-	-	LV mean myocardial wall thickness AHA 2	LV mean myocardial wall thickness AHA 2 (UKB data field 24125)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24126	-	-	LV mean myocardial wall thickness AHA 3	LV mean myocardial wall thickness AHA 3 (UKB data field 24126)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24127	-	-	LV mean myocardial wall thickness AHA 4	LV mean myocardial wall thickness AHA 4 (UKB data field 24127)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24128	-	-	LV mean myocardial wall thickness AHA 5	LV mean myocardial wall thickness AHA 5 (UKB data field 24128)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24129	-	-	LV mean myocardial wall thickness AHA 6	LV mean myocardial wall thickness AHA 6 (UKB data field 24129)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24130	-	-	LV mean myocardial wall thickness AHA 7	LV mean myocardial wall thickness AHA 7 (UKB data field 24130)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24131	-	-	LV mean myocardial wall thickness AHA 8	LV mean myocardial wall thickness AHA 8 (UKB data field 24131)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24132	-	-	LV mean myocardial wall thickness AHA 9	LV mean myocardial wall thickness AHA 9 (UKB data field 24132)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24133	-	-	LV mean myocardial wall thickness AHA 10	LV mean myocardial wall thickness AHA 10 (UKB data field 24133)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24134	-	-	LV mean myocardial wall thickness AHA 11	LV mean myocardial wall thickness AHA 11 (UKB data field 24134)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24135	-	-	LV mean myocardial wall thickness AHA 12	LV mean myocardial wall thickness AHA 12 (UKB data field 24135)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24136	-	-	LV mean myocardial wall thickness AHA 13	LV mean myocardial wall thickness AHA 13 (UKB data field 24136)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24137	-	-	LV mean myocardial wall thickness AHA 14	LV mean myocardial wall thickness AHA 14 (UKB data field 24137)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24138	-	-	LV mean myocardial wall thickness AHA 15	LV mean myocardial wall thickness AHA 15 (UKB data field 24138)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24139	-	-	LV mean myocardial wall thickness AHA 16	LV mean myocardial wall thickness AHA 16 (UKB data field 24139)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24140	-	-	LV mean myocardial wall thickness global	LV mean myocardial wall thickness global (UKB data field 24140)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24141	-	-	LV circumferential strain AHA 1	LV circumferential strain AHA 1 (UKB data field 24141)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24142	-	-	LV circumferential strain AHA 2	LV circumferential strain AHA 2 (UKB data field 24142)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24143	-	-	LV circumferential strain AHA 3	LV circumferential strain AHA 3 (UKB data field 24143)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24144	-	-	LV circumferential strain AHA 4	LV circumferential strain AHA 4 (UKB data field 24144)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24145	-	-	LV circumferential strain AHA 5	LV circumferential strain AHA 5 (UKB data field 24145)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24146	-	-	LV circumferential strain AHA 6	LV circumferential strain AHA 6 (UKB data field 24146)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24147	-	-	LV circumferential strain AHA 7	LV circumferential strain AHA 7 (UKB data field 24147)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24148	-	-	LV circumferential strain AHA 8	LV circumferential strain AHA 8 (UKB data field 24148)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24149	-	-	LV circumferential strain AHA 9	LV circumferential strain AHA 9 (UKB data field 24149)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24150	-	-	LV circumferential strain AHA 10	LV circumferential strain AHA 10 (UKB data field 24150)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24151	-	-	LV circumferential strain AHA 11	LV circumferential strain AHA 11 (UKB data field 24151)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24152	-	-	LV circumferential strain AHA 12	LV circumferential strain AHA 12 (UKB data field 24152)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24153	-	-	LV circumferential strain AHA 13	LV circumferential strain AHA 13 (UKB data field 24153)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24154	-	-	LV circumferential strain AHA 14	LV circumferential strain AHA 14 (UKB data field 24154)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24155	-	-	LV circumferential strain AHA 15	LV circumferential strain AHA 15 (UKB data field 24155)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24156	-	-	LV circumferential strain AHA 16	LV circumferential strain AHA 16 (UKB data field 24156)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24157	-	-	LV circumferential strain global	LV circumferential strain global (UKB data field 24157)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24158	-	-	LV radial strain AHA 1	LV radial strain AHA 1 (UKB data field 24158)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24159	-	-	LV radial strain AHA 2	LV radial strain AHA 2 (UKB data field 24159)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24160	-	-	LV radial strain AHA 3	LV radial strain AHA 3 (UKB data field 24160)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24161	-	-	LV radial strain AHA 4	LV radial strain AHA 4 (UKB data field 24161)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24162	-	-	LV radial strain AHA 5	LV radial strain AHA 5 (UKB data field 24162)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24163	-	-	LV radial strain AHA 6	LV radial strain AHA 6 (UKB data field 24163)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24164	-	-	LV radial strain AHA 7	LV radial strain AHA 7 (UKB data field 24164)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24165	-	-	LV radial strain AHA 8	LV radial strain AHA 8 (UKB data field 24165)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24166	-	-	LV radial strain AHA 9	LV radial strain AHA 9 (UKB data field 24166)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24167	-	-	LV radial strain AHA 10	LV radial strain AHA 10 (UKB data field 24167)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24168	-	-	LV radial strain AHA 11	LV radial strain AHA 11 (UKB data field 24168)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24169	-	-	LV radial strain AHA 12	LV radial strain AHA 12 (UKB data field 24169)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24170	-	-	LV radial strain AHA 13	LV radial strain AHA 13 (UKB data field 24170)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24171	-	-	LV radial strain AHA 14	LV radial strain AHA 14 (UKB data field 24171)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24172	-	-	LV radial strain AHA 15	LV radial strain AHA 15 (UKB data field 24172)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24173	-	-	LV radial strain AHA 16	LV radial strain AHA 16 (UKB data field 24173)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24174	-	-	LV radial strain global	LV radial strain global (UKB data field 24174)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24175	-	-	LV longitudinal strain Segment 1	LV longitudinal strain Segment 1 (UKB data field 24175)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24176	-	-	LV longitudinal strain Segment 2	LV longitudinal strain Segment 2 (UKB data field 24176)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24177	-	-	LV longitudinal strain Segment 3	LV longitudinal strain Segment 3 (UKB data field 24177)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24178	-	-	LV longitudinal strain Segment 4	LV longitudinal strain Segment 4 (UKB data field 24178)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24179	-	-	LV longitudinal strain Segment 5	LV longitudinal strain Segment 5 (UKB data field 24179)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24180	-	-	LV longitudinal strain Segment 6	LV longitudinal strain Segment 6 (UKB data field 24180)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24181	-	-	LV longitudinal strain global	LV longitudinal strain global (UKB data field 24181)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24302	-	-	Population level WGS variants, PLINK format - interim 150k release	Population level WGS variants, PLINK format - interim 150k release (UKB data field 24302)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24303	-	-	Population level genome variants, BGEN format - interim 150k release	Population level genome variants, BGEN format - interim 150k release (UKB data field 24303)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24304	-	-	GraphTyper population level WGS variants, pVCF format [200k release]	GraphTyper population level WGS variants, pVCF format [200k release] (UKB data field 24304)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24305	-	-	GraphTyper population level WGS variants, PLINK format [200k release]	GraphTyper population level WGS variants, PLINK format [200k release] (UKB data field 24305)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24306	-	-	GraphTyper population level genome variants, BGEN format [200k release]	GraphTyper population level genome variants, BGEN format [200k release] (UKB data field 24306)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24308	-	-	ML-corrected DRAGEN population level WGS variants, PLINK2 format [500k release]	ML-corrected DRAGEN population level WGS variants, PLINK2 format [500k release] (UKB data field 24308)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24309	-	-	ML-corrected DRAGEN population level WGS variants, BGEN format [500k release]	ML-corrected DRAGEN population level WGS variants, BGEN format [500k release] (UKB data field 24309)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24310	-	-	DRAGEN population level WGS variants, pVCF format [500k release]	DRAGEN population level WGS variants, pVCF format [500k release] (UKB data field 24310)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24311	-	-	ML-corrected DRAGEN population level WGS variants, pVCF format [500k release]	ML-corrected DRAGEN population level WGS variants, pVCF format [500k release] (UKB data field 24311)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24352	-	-	FR liver PDFF mean	FR liver PDFF mean (UKB data field 24352)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24353	-	-	Anterior thigh muscle fat infiltration (MFI) (left)	Anterior thigh muscle fat infiltration (MFI) (left) (UKB data field 24353)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24354	-	-	Anterior thigh muscle fat infiltration (MFI) (right)	Anterior thigh muscle fat infiltration (MFI) (right) (UKB data field 24354)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24360	-	-	Mean CBF in whole brain in grey matter	Mean CBF in whole brain in grey matter (UKB data field 24360)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24361	-	-	Mean CBF in cortex in grey matter	Mean CBF in cortex in grey matter (UKB data field 24361)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24362	-	-	Mean CBF in Cerebellum in grey matter (right)	Mean CBF in Cerebellum in grey matter (right) (UKB data field 24362)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24363	-	-	Mean CBF in Cerebellum in grey matter (left)	Mean CBF in Cerebellum in grey matter (left) (UKB data field 24363)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24364	-	-	Mean CBF in Frontal Lobe in grey matter (right)	Mean CBF in Frontal Lobe in grey matter (right) (UKB data field 24364)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24365	-	-	Mean CBF in Frontal Lobe in grey matter (left)	Mean CBF in Frontal Lobe in grey matter (left) (UKB data field 24365)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24366	-	-	Mean CBF in Occipital Lobe in grey matter (right)	Mean CBF in Occipital Lobe in grey matter (right) (UKB data field 24366)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24367	-	-	Mean CBF in Occipital Lobe in grey matter (left)	Mean CBF in Occipital Lobe in grey matter (left) (UKB data field 24367)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24368	-	-	Mean CBF in Parietal Lobe in grey matter (right)	Mean CBF in Parietal Lobe in grey matter (right) (UKB data field 24368)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
