UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
-	E27.2	-	ICD10 E27.2 acute adrenal insufficiency	ICD10 E27.2: acute adrenal insufficiency	MONDO_0019801	acute adrenal insufficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E27.4	-	ICD10 E27.4 early-onset familial hypoaldosteronism	ICD10 E27.4: early-onset familial hypoaldosteronism	MONDO_0035320	early-onset familial hypoaldosteronism	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E28	-	ICD10 E28 ovarian dysfunction	ICD10 E28: ovarian dysfunction	EFO_0009003	ovarian dysfunction	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E28.2	-	ICD10 E28.2 polycystic ovary syndrome	ICD10 E28.2: polycystic ovary syndrome	EFO_0000660	polycystic ovary syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E28.3	-	ICD10 E28.3 primary ovarian insufficiency	ICD10 E28.3: primary ovarian insufficiency	EFO_0004266	primary ovarian insufficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E28.31	-	ICD10 E28.31 premature menopause	ICD10 E28.31: premature menopause	EFO_0009005	premature menopause	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E30.1	-	ICD10 E30.1 precocious puberty	ICD10 E30.1: precocious puberty	MONDO_0000088	precocious puberty	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E31.0	-	ICD10 E31.0 immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	ICD10 E31.0: immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	MONDO_0010580	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E31.2	-	ICD10 E31.2 multiple endocrine neoplasia	ICD10 E31.2: multiple endocrine neoplasia	MONDO_0017169	multiple endocrine neoplasia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E31.21	-	ICD10 E31.21 multiple endocrine neoplasia type 1	ICD10 E31.21: multiple endocrine neoplasia type 1	MONDO_0007540	multiple endocrine neoplasia type 1	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E34.0	-	ICD10 E34.0 carcinoid syndrome	ICD10 E34.0: carcinoid syndrome	EFO_1000852	carcinoid syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E34.5	-	ICD10 E34.5 androgen insensitivity syndrome	ICD10 E34.5: androgen insensitivity syndrome	MONDO_0019154	androgen insensitivity syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E34.51	-	ICD10 E34.51 complete androgen insensitivity syndrome	ICD10 E34.51: complete androgen insensitivity syndrome	MONDO_0021023	complete androgen insensitivity syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E34.52	-	ICD10 E34.52 partial androgen insensitivity syndrome	ICD10 E34.52: partial androgen insensitivity syndrome	MONDO_0010720	partial androgen insensitivity syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E41	-	ICD10 E41 marasmus	ICD10 E41: marasmus	EFO_1001033	marasmus	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E51	-	ICD10 E51 Thiamine deficiency	ICD10 E51: Thiamine deficiency	EFO_0008569	Thiamine deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E51.1	-	ICD10 E51.1 beriberi	ICD10 E51.1: beriberi	EFO_1000837	beriberi	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E51.12	-	ICD10 E51.12 wet beriberi	ICD10 E51.12: wet beriberi	MONDO_0024183	wet beriberi	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E51.2	-	ICD10 E51.2 Wernicke encephalopathy	ICD10 E51.2: Wernicke encephalopathy	EFO_1001241	Wernicke encephalopathy	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E52	-	ICD10 E52 Vitamin B3 deficiency	ICD10 E52: Vitamin B3 deficiency	EFO_0008570	Vitamin B3 deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E53.0	-	ICD10 E53.0 ariboflavinosis	ICD10 E53.0: ariboflavinosis	MONDO_0004573	ariboflavinosis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E54	-	ICD10 E54 ascorbic acid deficiency	ICD10 E54: ascorbic acid deficiency	EFO_1000822	ascorbic acid deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E59	-	ICD10 E59 selenium deficiency	ICD10 E59: selenium deficiency	EFO_0920016	selenium deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E61.2	-	ICD10 E61.2 magnesium deficiency	ICD10 E61.2: magnesium deficiency	EFO_1001029	magnesium deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E63	-	ICD10 E63 nutritional deficiency disease	ICD10 E63: nutritional deficiency disease	EFO_1001067	nutritional deficiency disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E67.0	-	ICD10 E67.0 hypervitaminosis A	ICD10 E67.0: hypervitaminosis A	EFO_1000978	hypervitaminosis A	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.21	-	ICD10 E70.21 tyrosinemia	ICD10 E70.21: tyrosinemia	MONDO_0004741	tyrosinemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.3	-	ICD10 E70.3 Waardenburg syndrome type 3	ICD10 E70.3: Waardenburg syndrome type 3	MONDO_0007862	Waardenburg syndrome type 3	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.31	-	ICD10 E70.31 ocular albinism	ICD10 E70.31: ocular albinism	MONDO_0017304	ocular albinism	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.311	-	ICD10 E70.311 autosomal recessive ocular albinism	ICD10 E70.311: autosomal recessive ocular albinism	MONDO_0040653	autosomal recessive ocular albinism	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.32	-	ICD10 E70.32 epidermodysplasia verruciformis	ICD10 E70.32: epidermodysplasia verruciformis	MONDO_0006025	epidermodysplasia verruciformis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.330	-	ICD10 E70.330 Chediak-Higashi syndrome	ICD10 E70.330: Chediak-Higashi syndrome	MONDO_0008963	Chediak-Higashi syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.331	-	ICD10 E70.331 Hermansky-Pudlak syndrome	ICD10 E70.331: Hermansky-Pudlak syndrome	MONDO_0019312	Hermansky-Pudlak syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.40	-	ICD10 E70.40 inborn disorder of histidine metabolism	ICD10 E70.40: inborn disorder of histidine metabolism	MONDO_0019228	inborn disorder of histidine metabolism	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.41	-	ICD10 E70.41 histidinemia	ICD10 E70.41: histidinemia	MONDO_0009345	histidinemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E70.81	-	ICD10 E70.81 aromatic L-amino acid decarboxylase deficiency	ICD10 E70.81: aromatic L-amino acid decarboxylase deficiency	MONDO_0012084	aromatic L-amino acid decarboxylase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.0	-	ICD10 E71.0 maple syrup urine disease	ICD10 E71.0: maple syrup urine disease	MONDO_0009563	maple syrup urine disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.110	-	ICD10 E71.110 isovaleric acidemia	ICD10 E71.110: isovaleric acidemia	MONDO_0009475	isovaleric acidemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.111	-	ICD10 E71.111 3-methylglutaconic aciduria	ICD10 E71.111: 3-methylglutaconic aciduria	MONDO_0017359	3-methylglutaconic aciduria	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.120	-	ICD10 E71.120 methylmalonic acidemia	ICD10 E71.120: methylmalonic acidemia	MONDO_0002012	methylmalonic acidemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.121	-	ICD10 E71.121 propionic acidemia	ICD10 E71.121: propionic acidemia	MONDO_0011628	propionic acidemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.310	-	ICD10 E71.310 very long chain acyl-CoA dehydrogenase deficiency	ICD10 E71.310: very long chain acyl-CoA dehydrogenase deficiency	MONDO_0008723	very long chain acyl-CoA dehydrogenase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.311	-	ICD10 E71.311 medium chain acyl-CoA dehydrogenase deficiency	ICD10 E71.311: medium chain acyl-CoA dehydrogenase deficiency	MONDO_0008721	medium chain acyl-CoA dehydrogenase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.312	-	ICD10 E71.312 short chain acyl-CoA dehydrogenase deficiency	ICD10 E71.312: short chain acyl-CoA dehydrogenase deficiency	MONDO_0008722	short chain acyl-CoA dehydrogenase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.313	-	ICD10 E71.313 multiple acyl-CoA dehydrogenase deficiency	ICD10 E71.313: multiple acyl-CoA dehydrogenase deficiency	MONDO_0009282	multiple acyl-CoA dehydrogenase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.41	-	ICD10 E71.41 systemic primary carnitine deficiency disease	ICD10 E71.41: systemic primary carnitine deficiency disease	MONDO_0008919	systemic primary carnitine deficiency disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.440	-	ICD10 E71.440 syndromic intellectual disability	ICD10 E71.440: syndromic intellectual disability	MONDO_0000508	syndromic intellectual disability	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.510	-	ICD10 E71.510 visual pathway disorder	ICD10 E71.510: visual pathway disorder	MONDO_0005328	visual pathway disorder	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.522	-	ICD10 E71.522 X-linked cerebral adrenoleukodystrophy	ICD10 E71.522: X-linked cerebral adrenoleukodystrophy	MONDO_0010247	X-linked cerebral adrenoleukodystrophy	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E71.540	-	ICD10 E71.540 rhizomelic chondrodysplasia punctata	ICD10 E71.540: rhizomelic chondrodysplasia punctata	MONDO_0015776	rhizomelic chondrodysplasia punctata	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.01	-	ICD10 E72.01 cystinuria	ICD10 E72.01: cystinuria	MONDO_0009067	cystinuria	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.04	-	ICD10 E72.04 cystinosis	ICD10 E72.04: cystinosis	MONDO_0016239	cystinosis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.11	-	ICD10 E72.11 homocystinuria	ICD10 E72.11: homocystinuria	MONDO_0004737	homocystinuria	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.2	-	ICD10 E72.2 ornithine carbamoyltransferase deficiency	ICD10 E72.2: ornithine carbamoyltransferase deficiency	EFO_0007409	ornithine carbamoyltransferase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.21	-	ICD10 E72.21 arginase deficiency	ICD10 E72.21: arginase deficiency	MONDO_0008814	arginase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.23	-	ICD10 E72.23 citrullinemia	ICD10 E72.23: citrullinemia	MONDO_0015991	citrullinemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.3	-	ICD10 E72.3 glutaryl-CoA dehydrogenase deficiency	ICD10 E72.3: glutaryl-CoA dehydrogenase deficiency	MONDO_0009281	glutaryl-CoA dehydrogenase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.52	-	ICD10 E72.52 trimethylaminuria	ICD10 E72.52: trimethylaminuria	MONDO_0011182	trimethylaminuria	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E72.53	-	ICD10 E72.53 primary hyperoxaluria	ICD10 E72.53: primary hyperoxaluria	MONDO_0002474	primary hyperoxaluria	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E73.0	-	ICD10 E73.0 congenital lactase deficiency	ICD10 E73.0: congenital lactase deficiency	MONDO_0009115	congenital lactase deficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.0	-	ICD10 E74.0 disorder of glycogen metabolism	ICD10 E74.0: disorder of glycogen metabolism	MONDO_0000422	disorder of glycogen metabolism	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.01	-	ICD10 E74.01 glycogen storage disease I	ICD10 E74.01: glycogen storage disease I	MONDO_0002413	glycogen storage disease I	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.02	-	ICD10 E74.02 glycogen storage disease II	ICD10 E74.02: glycogen storage disease II	MONDO_0009290	glycogen storage disease II	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.03	-	ICD10 E74.03 glycogen storage disease III	ICD10 E74.03: glycogen storage disease III	MONDO_0009291	glycogen storage disease III	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.04	-	ICD10 E74.04 glycogen storage disease V	ICD10 E74.04: glycogen storage disease V	MONDO_0009293	glycogen storage disease V	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.11	-	ICD10 E74.11 essential fructosuria	ICD10 E74.11: essential fructosuria	MONDO_0009252	essential fructosuria	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.12	-	ICD10 E74.12 hereditary fructose intolerance	ICD10 E74.12: hereditary fructose intolerance	MONDO_0009249	hereditary fructose intolerance	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E74.21	-	ICD10 E74.21 galactosemia	ICD10 E74.21: galactosemia	MONDO_0018116	galactosemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E75.0	-	ICD10 E75.0 GM2 gangliosidosis	ICD10 E75.0: GM2 gangliosidosis	MONDO_0017720	GM2 gangliosidosis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E75.01	-	ICD10 E75.01 Sandhoff disease	ICD10 E75.01: Sandhoff disease	MONDO_0010006	Sandhoff disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E75.02	-	ICD10 E75.02 Tay-Sachs disease	ICD10 E75.02: Tay-Sachs disease	MONDO_0010100	Tay-Sachs disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E75.11	-	ICD10 E75.11 mucolipidosis type IV	ICD10 E75.11: mucolipidosis type IV	MONDO_0009653	mucolipidosis type IV	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E75.2	-	ICD10 E75.2 mucosulfatidosis	ICD10 E75.2: mucosulfatidosis	NCIT_C84908	mucosulfatidosis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	E75.22	-	ICD10 E75.22 Gaucher disease	ICD10 E75.22: Gaucher disease	MONDO_0018150	Gaucher disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
